date;precip_mm;temp_min;temp_max;temp_avg;humidity_avg;pressure_avg;wind_speed;solar_radiation;station_id;codigo_ibge;municipio;lat;lon;altitude;precip_tomorrow;rain_tomorrow;precip_lag_1d;precip_lag_2d;precip_sum_3d;precip_sum_7d;rain_days_7d;pressure_change_24h;dry_days;temp_avg_3d;humidity_avg_3d;day_of_year_sin;day_of_year_cos
2026-05-03;0,0;7,5;19,1;12,504;70,0;1019,65;2,171;16,83;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;1,0;9,8;10,8;10,8;2,0;8,354;1,0;16,242;80,097;0,855;-0,519
2026-05-04;0,0;9,7;22,0;15,846;77,167;1012,804;2,454;15,39;A802;4315602;Rio Grande;-32,079;-52,168;4,92;9,4;1;0,0;1,0;1,0;10,8;2,0;-6,846;2,0;15,318;75,431;0,846;-0,533
2026-05-05;9,4;14,5;25,5;19,654;89,333;1011,5;1,721;9,24;A802;4315602;Rio Grande;-32,079;-52,168;4,92;5,0;1;0,0;0,0;9,4;20,2;3,0;-1,304;0,0;16,001;78,833;0,837;-0,548
2026-05-06;5,0;19,7;27,1;21,762;89,625;1011,188;3,204;11,72;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;9,4;0,0;14,4;25,2;4,0;-0,312;0,0;19,088;85,375;0,827;-0,562
2026-05-07;0,0;19,0;26,4;22,242;86,5;1000,621;4,0;6,73;A802;4315602;Rio Grande;-32,079;-52,168;4,92;22,2;1;5,0;9,4;14,4;25,2;4,0;-10,567;1,0;21,219;88,486;0,817;-0,576
2026-05-08;22,2;10,7;19,1;15,029;76,083;999,096;5,304;9,99;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;5,0;27,2;37,6;4,0;-1,525;0,0;19,678;84,069;0,807;-0,59
2026-05-09;0,0;7,6;15,4;10,896;64,913;1009,113;4,761;14,96;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;22,2;0,0;22,2;36,6;3,0;10,017;1,0;16,055;75,832;0,797;-0,604
2026-05-10;0,0;7,8;15,2;11,117;73,208;1015,017;4,358;15,29;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;22,2;22,2;36,6;3,0;5,904;2,0;12,347;71,402;0,787;-0,617
2026-05-11;0,0;6,8;10,3;8,15;78,7;1015,27;3,8;0,0;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;36,6;3,0;0,253;3,0;10,054;72,274;0,776;-0,631
2026-05-12;0,0;7,0;20,7;12,852;66,957;1013,304;3,252;15,68;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;27,2;2,0;-1,966;4,0;10,706;72,955;0,765;-0,644
2026-05-13;0,0;9,2;19,1;13,558;74,708;1012,238;2,154;13,85;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;22,2;1,0;-1,067;5,0;11,52;73,455;0,754;-0,657
2026-05-14;0,0;8,2;16,6;11,85;82,458;1014,871;1,6;11,85;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;22,2;1,0;2,633;6,0;12,754;74,708;0,742;-0,67
2026-05-15;0,0;6,3;17,3;11,109;85,5;1016,905;1,518;13,76;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;0,0;0,0;0,0;0,0;0,0;2,034;7,0;12,172;80,889;0,731;-0,683
2026-05-16;0,2;4,9;18,1;10,838;90,375;1013,754;1,075;9,16;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,2;0,2;0,0;-3,15;8,0;11,266;86,111;0,719;-0,695
2026-05-17;0,0;12,3;17,3;14,662;84,042;1014,275;2,429;7,26;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,2;0,0;0,2;0,2;0,0;0,521;9,0;12,203;86,639;0,707;-0,707
2026-05-18;0,0;6,6;16,6;11,542;80,417;1019,387;2,717;13,45;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,2;0,2;0,2;0,0;5,112;10,0;12,347;84,944;0,694;-0,72
2026-05-19;0,0;4,4;16,7;9,95;78,167;1019,054;1,908;14,96;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;0,2;0,0;-0,333;11,0;12,051;80,875;0,682;-0,731
2026-05-20;0,0;6,6;16,7;10,667;75,75;1017,825;3,229;13,42;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;0,2;0,0;-1,229;12,0;10,719;78,111;0,669;-0,743
2026-05-21;0,0;4,6;16,2;10,029;80,333;1022,533;2,333;10,92;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;0,2;0,0;4,708;13,0;10,215;78,083;0,656;-0,754
2026-05-22;0,0;5,7;17,3;11,46;87,15;1024,585;1,695;9,07;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;0,2;0,0;2,052;14,0;10,719;81,078;0,643;-0,766
2026-05-23;0,0;13,0;18,3;14,95;89,167;1022,912;1,596;9,22;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;0,0;0,0;-1,673;15,0;12,146;85,55;0,63;-0,777
2026-05-24;0,0;11,3;20,2;15,279;89,25;1020,113;1,471;13,51;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;0,0;0,0;0,0;0,0;0,0;-2,8;16,0;13,896;88,522;0,617;-0,787
2026-05-25;0,2;13,2;20,2;15,975;91,292;1017,954;2,454;8,17;A802;4315602;Rio Grande;-32,079;-52,168;4,92;1,2;1;0,0;0,0;0,2;0,2;0,0;-2,158;17,0;15,401;89,903;0,603;-0,798
2026-05-26;1,2;15,5;18,6;16,771;95,042;1016,088;1,992;5,88;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,2;0,0;1,4;1,4;1,0;-1,867;0,0;16,008;91,861;0,589;-0,808
2026-05-27;0,0;10,3;19,2;13,425;95,5;1019,346;1,533;7,18;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;1,2;0,2;1,4;1,4;1,0;3,258;1,0;15,39;93,944;0,575;-0,818
2026-05-28;0,0;12,0;18,7;14,575;87,25;1019,517;1,158;11,84;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;0,0;1,2;1,2;1,4;1,0;0,171;2,0;14,924;92,597;0,561;-0,828
2026-05-29;0,2;8,8;20,1;14,458;88,875;1019,658;2,079;10,74;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,2;1,6;1,0;0,142;3,0;14,153;90,542;0,547;-0,837
2026-05-30;0,0;15,2;19,3;16,933;92,583;1018,613;4,021;7,34;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,2;0,0;0,2;1,6;1,0;-1,046;4,0;15,322;89,569;0,532;-0,847
2026-05-31;0,0;11,9;19,4;15,392;93,958;1016,996;4,462;5,56;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,2;0,2;1,6;1,0;-1,617;5,0;15,594;91,806;0,518;-0,856
2026-06-01;0,0;10,1;16,9;13,352;88,0;1019,209;1,796;7,97;A802;4315602;Rio Grande;-32,079;-52,168;4,92;1,4;1;0,0;0,0;0,0;1,4;1,0;2,213;6,0;15,226;91,514;0,503;-0,864
2026-06-02;1,4;11,2;18,7;15,812;80,875;1022,908;2,304;11,04;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;1,4;1,6;1,0;3,7;0,0;14,852;87,611;0,488;-0,873
2026-06-03;0,0;15,2;19,6;17,075;89,833;1023,2;3,104;8,13;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;1,4;0,0;1,4;1,6;1,0;0,292;1,0;15,413;86,236;0,473;-0,881
2026-06-04;0,2;16,5;20,7;18,05;89,625;1023,55;3,988;10,87;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;1,4;1,6;1,8;1,0;0,35;2,0;16,979;86,778;0,458;-0,889
2026-06-05;0,0;15,0;20,7;17,175;92,917;1019,317;6,1;8,13;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,2;0,0;0,2;1,6;1,0;-4,233;3,0;17,433;90,792;0,442;-0,897
2026-06-06;0,0;13,9;16,7;15,008;98,042;1014,833;2,204;2,92;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;0,0;0,2;0,2;1,6;1,0;-4,483;4,0;16,744;93,528;0,427;-0,904
2026-06-07;0,2;12,8;18,5;15,675;92,875;1015,083;4,279;6,26;A802;4315602;Rio Grande;-32,079;-52,168;4,92;1,0;1;0,0;0,0;0,2;1,8;1,0;0,25;5,0;15,953;94,611;0,411;-0,912
2026-06-08;1,0;13,9;16,9;15,788;84,167;1015,4;4,467;3,35;A802;4315602;Rio Grande;-32,079;-52,168;4,92;1,0;1;0,2;0,0;1,2;2,8;2,0;0,317;0,0;15,49;91,694;0,395;-0,919
2026-06-09;1,0;11,7;17,9;14,558;88,708;1013,679;3,771;8,24;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;1,0;0,2;2,2;2,4;2,0;-1,721;0,0;15,34;88,583;0,379;-0,925
2026-06-10;0,2;8,5;17,8;12,162;92,625;1013,842;1,996;9,99;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;1,0;1,0;2,2;2,6;2,0;0,163;1,0;14,169;88,5;0,363;-0,932
2026-06-11;0,2;7,6;17,8;12,596;95,958;1013,354;2,846;5,5;A802;4315602;Rio Grande;-32,079;-52,168;4,92;25,6;1;0,2;1,0;1,4;2,6;2,0;-0,488;2,0;13,106;92,431;0,347;-0,938
2026-06-12;25,6;13,3;15,6;14,746;95,75;1009,012;3,113;1,62;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;0,2;0,2;26,0;28,2;3,0;-4,342;0,0;13,168;94,778;0,331;-0,944
2026-06-13;0,2;10,7;17,8;13,45;91,917;1011,833;2,342;9,35;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;25,6;0,2;26,0;28,4;3,0;2,821;1,0;13,597;94,542;0,315;-0,949
2026-06-14;0,2;7,1;15,2;12,079;82,0;1015,304;2,879;8,32;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,2;25,6;26,0;28,4;3,0;3,471;2,0;13,425;89,889;0,299;-0,954
2026-06-15;0,0;3,6;12,7;7,408;82,667;1019,196;1,512;13,19;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,2;0,2;0,4;27,4;2,0;3,892;3,0;10,979;85,528;0,282;-0,959
2026-06-16;0,0;2,5;17,7;8,612;79,875;1016,296;2,333;12,44;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,2;0,2;26,4;1,0;-2,9;4,0;9,367;81,514;0,266;-0,964
2026-06-17;0,0;6,9;16,7;11,271;78,0;1018,075;2,421;12,26;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;0,0;0,0;0,0;26,2;1,0;1,779;5,0;9,097;80,181;0,249;-0,969
2026-06-18;0,2;3,6;16,9;9,908;89,292;1019,688;2,188;8,81;A802;4315602;Rio Grande;-32,079;-52,168;4,92;2,8;1;0,0;0,0;0,2;26,2;1,0;1,613;6,0;9,931;82,389;0,232;-0,973
2026-06-19;2,8;12,2;17,0;14,462;87,625;1010,4;5,05;3,32;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,2;0,0;3,0;3,4;1,0;-9,288;0,0;11,881;84,972;0,215;-0,977
2026-06-20;0,0;4,6;15,5;9,671;85,167;1014,325;1,688;11,75;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;2,8;0,2;3,0;3,2;1,0;3,925;1,0;11,347;87,361;0,199;-0,98
2026-06-21;0,0;2,1;14,1;7,93;87,783;1013,226;0,961;9,06;A802;4315602;Rio Grande;-32,079;-52,168;4,92;10,4;1;0,0;2,8;2,8;3,0;1,0;-1,099;2,0;10,688;86,858;0,182;-0,983
2026-06-22;10,4;7,7;12,6;9,725;95,125;1009,954;1,871;2,65;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;10,4;13,4;2,0;-3,272;0,0;9,109;89,358;0,165;-0,986
2026-06-23;0,0;5,5;12,7;8,417;79,333;1011,775;3,917;12,54;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;10,4;0,0;10,4;13,4;2,0;1,821;1,0;8,691;87,414;0,148;-0,989
2026-06-24;0,0;3,7;15,0;7,726;75,304;1014,43;2,487;9,97;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;10,4;10,4;13,4;2,0;2,655;2,0;8,623;83,254;0,131;-0,991
2026-06-25;0,0;4,4;17,0;9,442;76,625;1017,896;2,258;12,55;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;13,2;2,0;3,465;3,0;8,528;77,088;0,114;-0,994
2026-06-26;0,0;5,5;16,3;11,179;78,292;1019,212;2,171;12,41;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;0,0;0,0;0,0;10,4;1,0;1,317;4,0;9,449;76,74;0,097;-0,995
2026-06-27;0,2;5,9;17,3;11,558;91,458;1018,904;1,429;12,36;A802;4315602;Rio Grande;-32,079;-52,168;4,92;5,4;1;0,0;0,0;0,2;10,6;1,0;-0,308;5,0;10,726;82,125;0,079;-0,997
2026-06-28;5,4;13,0;17,6;14,571;94,875;1011,354;3,463;2,74;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;0,2;0,0;5,6;16,0;2,0;-7,55;0,0;12,436;88,208;0,062;-0,998
2026-06-29;0,2;5,9;13,8;9,875;92,208;1015,771;1,812;9,49;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;5,4;0,2;5,8;5,8;1,0;4,417;1,0;12,001;92,847;0,045;-0,999
2026-06-30;0,2;2,4;14,7;7,767;92,542;1016,646;1,1;10,35;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,2;5,4;5,8;6,0;1,0;0,875;2,0;10,737;93,208;0,028;-1,0
2026-07-01;0,0;10,4;18,1;13,646;93,375;1014,475;2,958;8,17;A802;4315602;Rio Grande;-32,079;-52,168;4,92;4,8;1;0,2;0,2;0,4;6,0;1,0;-2,171;3,0;10,429;92,708;0,011;-1,0
2026-07-02;4,8;7,8;14,7;11,958;92,208;1019,488;4,396;2,0;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,2;5,0;10,8;2,0;5,013;0,0;11,124;92,708;-0,006;-1,0
2026-07-03;0,0;2,0;10,6;6,246;82,583;1021,508;3,887;5,57;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,4;0;4,8;0,0;4,8;10,8;2,0;2,021;1,0;10,617;89,389;-0,024;-1,0
2026-07-04;0,4;8,4;11,8;10,054;96,333;1021,579;2,517;3,03;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,4;0;0,0;4,8;5,2;11,0;2,0;0,071;2,0;9,419;90,375;-0,041;-0,999
2026-07-05;0,4;8,5;15,2;11,317;97,208;1018,912;1,1;8,06;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,4;0;0,4;0,0;0,8;6,0;1,0;-2,667;3,0;9,206;92,042;-0,058;-0,998
2026-07-06;0,4;8,7;14,2;11,742;83,917;1014,683;2,096;8,86;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,4;0,4;1,2;6,2;1,0;-4,229;4,0;11,038;92,486;-0,075;-0,997
2026-07-07;0,0;5,0;14,9;9,096;68,913;1015,8;3,435;12,89;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,4;0,4;0,8;6,0;1,0;1,117;5,0;10,718;83,346;-0,092;-0,996
2026-07-08;0,0;4,6;19,1;10,592;75,333;1015,833;1,996;13,03;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,4;0,4;6,0;1,0;0,033;6,0;10,476;76,054;-0,109;-0,994
2026-07-09;0,0;9,6;21,7;13,421;77,167;1013,162;2,217;11,14;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;1,2;0,0;-2,671;7,0;11,036;73,804;-0,127;-0,992
2026-07-10;0,0;9,4;18,5;13,129;85,958;1011,642;1,604;11,32;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,4;0;0,0;0,0;0,0;1,2;0,0;-1,521;8,0;12,381;79,486;-0,144;-0,99
2026-07-11;0,4;12,9;16,2;14,254;89,0;1011,042;2,288;4,48;A802;4315602;Rio Grande;-32,079;-52,168;4,92;5,6;1;0,0;0,0;0,4;1,2;0,0;-0,6;9,0;13,601;84,042;-0,161;-0,987
2026-07-12;5,6;10,1;13,0;11,321;92,708;1013,067;2,108;4,16;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,6;0;0,4;0,0;6,0;6,4;1,0;2,025;0,0;12,901;89,222;-0,178;-0,984
2026-07-13;0,6;9,9;17,0;12,35;93,083;1018,942;1,659;9,04;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;5,6;0,4;6,6;6,6;1,0;5,875;1,0;12,642;91,597;-0,194;-0,981
2026-07-14;0,2;8,1;16,9;11,925;92,667;1019,283;2,363;12,36;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,6;5,6;6,4;6,8;1,0;0,342;2,0;11,865;92,819;-0,211;-0,977
2026-07-15;0,0;11,7;18,5;14,492;85,458;1014,604;3,317;12,93;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,2;0,6;0,8;6,8;1,0;-4,679;3,0;12,922;90,403;-0,228;-0,974
2026-07-16;0,0;12,9;20,9;16,079;78,75;1009,312;4,212;9,69;A802;4315602;Rio Grande;-32,079;-52,168;4,92;9,8;1;0,0;0,2;0,2;6,8;1,0;-5,292;4,0;14,165;85,625;-0,245;-0,97
2026-07-17;9,8;17,5;25,7;21,117;67,667;1001,833;4,983;8,41;A802;4315602;Rio Grande;-32,079;-52,168;4,92;4,8;1;0,0;0,0;9,8;16,6;2,0;-7,479;0,0;17,229;77,292;-0,261;-0,965
2026-07-18;4,8;17,9;24,3;20,946;78,25;1000,183;3,45;1,44;A802;4315602;Rio Grande;-32,079;-52,168;4,92;21,0;1;9,8;0,0;14,6;21,0;3,0;-1,65;0,0;19,381;74,889;-0,278;-0,961
2026-07-19;21,0;15,6;19,0;17,417;88,375;1000,95;3,795;1,51;A802;4315602;Rio Grande;-32,079;-52,168;4,92;61,6;1;4,8;9,8;35,6;36,4;3,0;0,767;0,0;19,826;78,097;-0,294;-0,956
2026-07-20;61,6;15,5;17,9;16,738;97,75;1004,025;;1,33;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;21,0;4,8;87,4;97,4;4,0;3,075;0,0;18,367;88,125;-0,311;-0,95
2026-07-21;0,0;15,4;17,4;16,463;98,458;1004,075;4,542;2,27;A802;4315602;Rio Grande;-32,079;-52,168;4,92;1,6;1;61,6;21,0;82,6;97,2;4,0;0,05;1,0;16,872;94,861;-0,327;-0,945
2026-07-22;1,6;14,6;18,3;15,467;94,375;1008,942;2,65;7,61;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,8;0;0,0;61,6;63,2;98,8;5,0;4,867;0,0;16,222;96,861;-0,343;-0,939
2026-07-23;0,8;11,5;17,7;14,638;82,833;1017,029;2,158;13,99;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;1,6;0,0;2,4;99,6;5,0;8,088;1,0;15,522;91,889;-0,359;-0,933
2026-07-24;0,0;12,3;18,8;15,162;86,208;1017,092;2,914;9,35;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,8;1,6;2,4;89,8;4,0;0,062;2,0;15,089;87,806;-0,375;-0,927
2026-07-25;0,0;12,7;18,5;15,767;93,042;1015,188;;8,87;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;0,0;0,8;0,8;85,0;3,0;-1,904;3,0;15,189;87,361;-0,391;-0,92
2026-07-26;0,2;13,7;19,8;15,746;95,167;1012,817;;5,0;A802;4315602;Rio Grande;-32,079;-52,168;4,92;1,6;1;0,0;0,0;0,2;64,2;2,0;-2,371;4,0;15,558;91,472;-0,407;-0,913
2026-07-27;1,6;14,6;15,2;14,8;96,0;1012,75;;7,29;A802;4315602;Rio Grande;-32,079;-52,168;4,92;6,4;1;0,2;0,0;1,8;4,2;2,0;-0,067;0,0;15,438;94,736;-0,423;-0,906
2026-07-28;6,4;14,1;20,4;17,104;95,913;1005,591;;4,53;A802;4315602;Rio Grande;-32,079;-52,168;4,92;2,4;1;1,6;0,2;8,2;10,6;3,0;-7,159;0,0;15,883;95,693;-0,438;-0,899
2026-07-29;2,4;14,3;18,2;15,55;95,583;1009,996;;3,82;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,2;0;6,4;1,6;10,4;11,4;3,0;4,405;0,0;15,818;95,832;-0,454;-0,891
2026-07-30;0,2;10,3;16,3;13,45;95,062;1018,031;2,65;14,74;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;2,4;6,4;9,0;10,8;3,0;8,035;1,0;15,368;95,52;-0,469;-0,883
2026-07-31;0,0;15,1;20,9;17,787;86,583;1014,692;2,633;13,57;A802;4315602;Rio Grande;-32,079;-52,168;4,92;4,6;1;0,2;2,4;2,6;10,8;3,0;-3,34;2,0;15,596;92,41;-0,484;-0,875
2026-08-01;4,6;15,9;26,6;18,943;85,304;1005,935;4,417;9,3;A802;4315602;Rio Grande;-32,079;-52,168;4,92;1,8;1;0,0;0,2;4,8;15,4;4,0;-8,757;0,0;16,727;88,983;-0,499;-0,867
2026-08-02;1,8;13,3;17,2;15,212;93,417;1014,15;3,904;9,15;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;4,6;0,0;6,4;17,0;5,0;8,215;0,0;17,314;88,435;-0,514;-0,858
2026-08-03;0,0;14,3;20,4;16,946;92,208;1013,717;2,75;6,72;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,4;0;1,8;4,6;6,4;15,4;4,0;-0,433;1,0;17,034;90,31;-0,529;-0,849
2026-08-04;0,4;16,1;20,4;18,371;94,792;1011,158;1,012;5,26;A802;4315602;Rio Grande;-32,079;-52,168;4,92;15,0;1;0,0;1,8;2,2;9,4;3,0;-2,558;2,0;16,843;93,472;-0,543;-0,84
2026-08-05;15,0;14,9;18,6;16,162;97,875;1010,167;4,204;5,66;A802;4315602;Rio Grande;-32,079;-52,168;4,92;18,3;1;0,4;0,0;15,4;22,0;3,0;-0,992;0,0;17,16;94,958;-0,557;-0,83
2026-08-06;18,3;14,8;23,7;18,646;95,458;1001,329;3,121;12,48;A802;4315602;Rio Grande;-32,079;-52,168;4,92;2,2;1;15,0;0,4;33,7;40,1;4,0;-8,837;0,0;17,726;96,042;-0,572;-0,82
2026-08-07;2,2;9,9;16,9;12,562;71,875;1003,779;4,358;12,36;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;18,3;15,0;35,5;42,3;5,0;2,45;0,0;15,79;88,403;-0,586;-0,811
2026-08-08;0,0;4,2;16,4;9,592;85,708;1005,067;1,483;10,6;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;2,2;18,3;20,5;37,7;4,0;1,287;1,0;13,6;84,347;-0,6;-0,8
2026-08-09;0,0;5,3;14,8;9,817;69,958;1014,267;2,667;17,04;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;2,2;2,2;35,9;3,0;9,2;2,0;10,657;75,847;-0,613;-0,79
2026-08-10;0,0;5,4;14,1;8,75;75,625;1026,104;2,592;15,04;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;0,0;0,0;0,0;35,9;3,0;11,837;3,0;9,386;77,097;-0,627;-0,779
2026-08-11;0,0;5,4;15,6;10,062;82,417;1027,117;1,817;16,06;A802;4315602;Rio Grande;-32,079;-52,168;4,92;6,8;1;0,0;0,0;0,0;35,5;3,0;1,012;4,0;9,543;76,0;-0,64;-0,768
2026-08-12;6,8;12,3;15,5;13,35;84,417;1018,062;2,55;2,87;A802;4315602;Rio Grande;-32,079;-52,168;4,92;9,6;1;0,0;0,0;6,8;27,3;3,0;-9,054;0,0;10,721;80,819;-0,653;-0,757
2026-08-13;9,6;11,3;13,4;12,346;92,0;1016,279;2,721;2,2;A802;4315602;Rio Grande;-32,079;-52,168;4,92;1,0;1;6,8;0,0;16,4;18,6;3,0;-1,783;0,0;11,919;86,278;-0,666;-0,746
2026-08-14;1,0;11,6;17,3;14,379;87,083;1020,1;2,838;8,41;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;9,6;6,8;17,4;17,4;3,0;3,821;0,0;13,358;87,833;-0,679;-0,734
2026-08-15;0,0;15,0;17,6;16,054;88,167;1016,992;3,162;3,59;A802;4315602;Rio Grande;-32,079;-52,168;4,92;62,2;1;1,0;9,6;10,6;17,4;3,0;-3,108;1,0;14,26;89,083;-0,691;-0,723
2026-08-16;62,2;16,8;18,5;17,325;95,625;1011,15;4,975;0,55;A802;4315602;Rio Grande;-32,079;-52,168;4,92;47,2;1;0,0;1,0;63,2;79,6;4,0;-5,842;0,0;15,919;90,292;-0,704;-0,711
2026-08-17;47,2;16,8;19,0;17,825;98,833;1009,733;3,421;1,12;A802;4315602;Rio Grande;-32,079;-52,168;4,92;37,0;1;62,2;0,0;109,4;126,8;5,0;-1,417;0,0;17,068;94,208;-0,716;-0,698
2026-08-18;37,0;14,4;18,9;16,867;98,583;1011,771;3,079;2,76;A802;4315602;Rio Grande;-32,079;-52,168;4,92;3,6;1;47,2;62,2;146,4;163,8;6,0;2,038;0,0;17,339;97,681;-0,728;-0,686
2026-08-19;3,6;12,9;15,5;13,987;95,913;1017,078;2,926;3,55;A802;4315602;Rio Grande;-32,079;-52,168;4,92;0,0;0;37,0;47,2;87,8;160,6;6,0;5,307;0,0;16,226;97,777;-0,739;-0,673
2026-01-07;7,4;18,2;30,8;23,117;72,5;957,529;5,079;23,32;A811;4304507;Cangucu;-31,403;-52,701;446,81;0,6;0;0,0;0,0;7,4;12,8;3,0;-2,504;0,0;20,003;69,472;0,12;0,993
2026-01-08;0,6;16,6;26,3;19,917;86,522;961,1;5,096;18,96;A811;4304507;Cangucu;-31,403;-52,701;446,81;7,0;1;7,4;0,0;8,0;9,0;2,0;3,571;1,0;21,122;76,257;0,137;0,991
2026-01-09;7,0;18,4;20,8;19,425;99,792;961,712;5,746;4,34;A811;4304507;Cangucu;-31,403;-52,701;446,81;12,2;1;0,6;7,4;15,0;15,0;2,0;0,612;0,0;20,82;86,271;0,154;0,988
2026-01-10;12,2;18,9;28,1;22,183;89,75;954,642;5,812;21,67;A811;4304507;Cangucu;-31,403;-52,701;446,81;2,6;1;7,0;0,6;19,8;27,2;3,0;-7,071;0,0;20,509;92,021;0,171;0,985
2026-01-11;2,6;15,1;25,4;20,238;84,833;953,567;4,888;28,33;A811;4304507;Cangucu;-31,403;-52,701;446,81;0,0;0;12,2;7,0;21,8;29,8;4,0;-1,075;0,0;20,615;91,458;0,188;0,982
2026-01-12;0,0;17,6;26,0;20,412;87,875;957,367;2,613;14,93;A811;4304507;Cangucu;-31,403;-52,701;446,81;0,0;0;2,6;12,2;14,8;29,8;4,0;3,8;1,0;20,944;87,486;0,205;0,979
